Function Name,Frequency,Percentage
get_an_answer,6,0.007097064181117078
sort2,6,0.007097064181117078
comp2,6,0.007097064181117078
read_double5,6,0.007097064181117078
incomplete,6,0.007097064181117078
correct,6,0.007097064181117078
gotillnextline,6,0.007097064181117078
getindexofengine,6,0.007097064181117078
horizontal,6,0.007097064181117078
large_input,6,0.007097064181117078
check_status,6,0.007097064181117078
small_input,6,0.007097064181117078
fun1,6,0.007097064181117078
solveA,6,0.007097064181117078
ordena,6,0.007097064181117078
rem,6,0.007097064181117078
get_line,6,0.007097064181117078
owin,6,0.007097064181117078
xwin,6,0.007097064181117078
checkWin,6,0.007097064181117078
Add,6,0.007097064181117078
getval,6,0.007097064181117078
All_Mark,6,0.007097064181117078
Get_Mark,6,0.007097064181117078
modexp,6,0.007097064181117078
GetData,6,0.007097064181117078
doProcess,6,0.007097064181117078
isminus,6,0.007097064181117078
ver,6,0.007097064181117078
is_full,6,0.007097064181117078
read_tests,6,0.007097064181117078
isComplete,6,0.007097064181117078
rowcheck,6,0.007097064181117078
hmilitar,6,0.007097064181117078
present,6,0.007097064181117078
empalma,6,0.007097064181117078
freeNode,6,0.007097064181117078
checkRows,6,0.007097064181117078
fja,6,0.007097064181117078
read_floats,6,0.007097064181117078
cal_max_inc_num,6,0.007097064181117078
checkFor,6,0.007097064181117078
FindSoln,6,0.007097064181117078
qs,6,0.007097064181117078
printStatus,6,0.007097064181117078
is_vowel,6,0.007097064181117078
playWar,6,0.007097064181117078
playDeceitfulWar,6,0.007097064181117078
get_fp_num,6,0.007097064181117078
mymax,6,0.007097064181117078
parseString,6,0.007097064181117078
dec_to_bin,6,0.007097064181117078
startTestCase,6,0.007097064181117078
all,6,0.007097064181117078
set_bit,6,0.007097064181117078
pos,6,0.007097064181117078
playDW,6,0.007097064181117078
solvecase,6,0.007097064181117078
MS_LeftToBeFirst,6,0.007097064181117078
abso,6,0.007097064181117078
myabs,6,0.007097064181117078
process_test_case,6,0.007097064181117078
solveproblem,6,0.007097064181117078
isHappy,6,0.007097064181117078
get_res,6,0.007097064181117078
getindex,6,0.007097064181117078
siftDown,6,0.007097064181117078
read_char_from_file,6,0.007097064181117078
getIndex,6,0.007097064181117078
standing_ovation,6,0.007097064181117078
getDivisor,6,0.007097064181117078
writeData,6,0.007097064181117078
diamond,6,0.007097064181117078
eo,6,0.007097064181117078
mainrun,6,0.007097064181117078
ac,6,0.007097064181117078
c_ac,6,0.007097064181117078
num_dig,6,0.007097064181117078
maxheap_extract_0,6,0.007097064181117078
build_maxheap_0,6,0.007097064181117078
is_done,6,0.007097064181117078
sleep,6,0.007097064181117078
LCM,6,0.007097064181117078
max_heapify_0,6,0.007097064181117078
create_adj,6,0.007097064181117078
b_inorder,6,0.007097064181117078
printGrid,6,0.007097064181117078
possibleornot,6,0.007097064181117078
check_oppose,6,0.007097064181117078
print_data,6,0.007097064181117078
comput,6,0.007097064181117078
bstinsert2,6,0.007097064181117078
qsi,6,0.007097064181117078
swapi,6,0.007097064181117078
euclid,6,0.007097064181117078
error,6,0.007097064181117078
clean,6,0.007097064181117078
up,6,0.007097064181117078
qksort,6,0.007097064181117078
solveIt,6,0.007097064181117078
revenge,6,0.007097064181117078
filled,6,0.007097064181117078
checkc,6,0.007097064181117078
binarySearch,6,0.007097064181117078
line,6,0.007097064181117078
back,6,0.007097064181117078
down,6,0.007097064181117078
readNextCase,6,0.007097064181117078
OWP,6,0.007097064181117078
operation,6,0.007097064181117078
place,6,0.007097064181117078
bs,6,0.007097064181117078
checkfull,6,0.007097064181117078
m_sort,6,0.007097064181117078
count_digits,6,0.007097064181117078
ntests,6,0.007097064181117078
setFp,6,0.007097064181117078
getStr,6,0.007097064181117078
ratkaise,6,0.007097064181117078
Abs,6,0.007097064181117078
read_it,6,0.007097064181117078
combination,6,0.007097064181117078
checkOpposed,6,0.007097064181117078
pairs,6,0.007097064181117078
WP,6,0.007097064181117078
open,6,0.007097064181117078
findWinner,6,0.007097064181117078
op,6,0.007097064181117078
closeFp,6,0.007097064181117078
checkd,6,0.007097064181117078
Draw,5,0.005914220150930898
resolveCase,5,0.005914220150930898
test2,5,0.005914220150930898
print_state,5,0.005914220150930898
Cmpdep,5,0.005914220150930898
compare_doubles,5,0.005914220150930898
prep,5,0.005914220150930898
GetNextToken,5,0.005914220150930898
Dancing,5,0.005914220150930898
isp,5,0.005914220150930898
my_abs,5,0.005914220150930898
finish,5,0.005914220150930898
do_pan,5,0.005914220150930898
my_realloc,5,0.005914220150930898
processcase,5,0.005914220150930898
eout,5,0.005914220150930898
my_end_line,5,0.005914220150930898
readALine,5,0.005914220150930898
soLve,5,0.005914220150930898
find2,5,0.005914220150930898
printing,5,0.005914220150930898
eval_prob,5,0.005914220150930898
getDigits,5,0.005914220150930898
Fichier,5,0.005914220150930898
arraySort,5,0.005914220150930898
cmpint,5,0.005914220150930898
outputCaseResult,5,0.005914220150930898
ck,5,0.005914220150930898
my_ret_line,5,0.005914220150930898
add1,5,0.005914220150930898
gao,5,0.005914220150930898
generate_output,5,0.005914220150930898
fromString,5,0.005914220150930898
clearLine,5,0.005914220150930898
removeNL,5,0.005914220150930898
toString,5,0.005914220150930898
ExecuteTestCase,5,0.005914220150930898
remove_node,5,0.005914220150930898
debug,5,0.005914220150930898
load_test_case,5,0.005914220150930898
doe,5,0.005914220150930898
doTestcase,5,0.005914220150930898
readTestcase,5,0.005914220150930898
Calculate,5,0.005914220150930898
app,5,0.005914220150930898
freadline,5,0.005914220150930898
check_array,5,0.005914220150930898
PrintResult,5,0.005914220150930898
intToChar,5,0.005914220150930898
my_sighandler,5,0.005914220150930898
processATestCase,5,0.005914220150930898
_get_input,5,0.005914220150930898
parse_string,5,0.005914220150930898
isPresent,5,0.005914220150930898
pali,5,0.005914220150930898
compare_asc,5,0.005914220150930898
compare_desc,5,0.005914220150930898
brk,5,0.005914220150930898
countDigit,5,0.005914220150930898
pro,5,0.005914220150930898
rtrim,5,0.005914220150930898
Read,5,0.005914220150930898
readIntFromFile,5,0.005914220150930898
sq,5,0.005914220150930898
getInputs,5,0.005914220150930898
func2,5,0.005914220150930898
prev,5,0.005914220150930898
STsize,5,0.005914220150930898
STindex,5,0.005914220150930898
indexR,5,0.005914220150930898
stNEW,5,0.005914220150930898
STinit,5,0.005914220150930898
tester,5,0.005914220150930898
checkstring,5,0.005914220150930898
putnum,5,0.005914220150930898
readUInt,5,0.005914220150930898
loadTab,5,0.005914220150930898
checkr,5,0.005914220150930898
pot,5,0.005914220150930898
cle,5,0.005914220150930898
dec2bin,5,0.005914220150930898
write_uint,5,0.005914220150930898
write_uintln,5,0.005914220150930898
readSet,5,0.005914220150930898
row_check,5,0.005914220150930898
printarray,5,0.005914220150930898
GetInput,5,0.005914220150930898
sortArray,5,0.005914220150930898
sim,5,0.005914220150930898
larger,5,0.005914220150930898
powe,5,0.005914220150930898
solve_rec,5,0.005914220150930898
helper,5,0.005914220150930898
bitcount,5,0.005914220150930898
exec_tc,5,0.005914220150930898
print_n_times,5,0.005914220150930898
is_on,5,0.005914220150930898
checkArray,5,0.005914220150930898
Convert,5,0.005914220150930898
validate,5,0.005914220150930898
slv,5,0.005914220150930898
handle_test_case,5,0.005914220150930898
five_above,5,0.005914220150930898
_solve,5,0.005914220150930898
process_case,5,0.005914220150930898
low,5,0.005914220150930898
mapping,5,0.005914220150930898
Win,5,0.005914220150930898
dump_set,5,0.005914220150930898
getInpC,5,0.005914220150930898
findTidy,5,0.005914220150930898
readend,5,0.005914220150930898
msort,5,0.005914220150930898
prog,5,0.005914220150930898
max2,5,0.005914220150930898
nextBinary,5,0.005914220150930898
zeroArray,5,0.005914220150930898
deinit_input,5,0.005914220150930898
fastInput,5,0.005914220150930898
s,5,0.005914220150930898
GetNextTestCase,5,0.005914220150930898
caseStr,5,0.005914220150930898
GetTestCaseCount,5,0.005914220150930898
index,5,0.005914220150930898
addEdge,5,0.005914220150930898
power2,5,0.005914220150930898
cut_grass,5,0.005914220150930898
my_str_to_wordtab,5,0.005914220150930898
myPow,5,0.005914220150930898
lireNombre,5,0.005914220150930898
fget_line,5,0.005914220150930898
ecrireResultat,5,0.005914220150930898
execAllTestsCases,5,0.005914220150930898
fit,5,0.005914220150930898
calc2,5,0.005914220150930898
put_tab,5,0.005914220150930898
word_alloc,5,0.005914220150930898
nbr_of_words,5,0.005914220150930898
read_nat,5,0.005914220150930898
strtokn1,5,0.005914220150930898
countDigits,5,0.005914220150930898
Result,5,0.005914220150930898
mcd,5,0.005914220150930898
getno,5,0.005914220150930898
printlist,5,0.005914220150930898
printbin,5,0.005914220150930898
exchange,5,0.005914220150930898
mymin,5,0.005914220150930898
maxIndex,5,0.005914220150930898
rowCheck,5,0.005914220150930898
Test,5,0.005914220150930898
parser,5,0.005914220150930898
cache,5,0.005914220150930898
getinp,5,0.005914220150930898
absF,5,0.005914220150930898
fastin,5,0.005914220150930898
debug_print,5,0.005914220150930898
p2,5,0.005914220150930898
Qsort,5,0.005914220150930898
subtract,5,0.005914220150930898
is_palindrom,5,0.005914220150930898
getmax,5,0.005914220150930898
sieve,5,0.005914220150930898
checksame,5,0.005914220150930898
fa,5,0.005914220150930898
getDigit,5,0.005914220150930898
eatNl,5,0.005914220150930898
is_same,5,0.005914220150930898
isnotprime,5,0.005914220150930898
_pow,5,0.005914220150930898
distance,5,0.005914220150930898
checkPrime,5,0.005914220150930898
doubleIntSort,5,0.005914220150930898
howMany,5,0.005914220150930898
outputfile,5,0.005914220150930898
exists,5,0.005914220150930898
Usage,5,0.005914220150930898
numdig,5,0.005914220150930898
isMatch,5,0.005914220150930898
getVal,5,0.005914220150930898
conta,5,0.005914220150930898
getNumbers,5,0.005914220150930898
mmax,5,0.005914220150930898
Update_Count,5,0.005914220150930898
is_connect,5,0.005914220150930898
readIntArray,5,0.005914220150930898
turnPancake,5,0.005914220150930898
convert_base,5,0.005914220150930898
firstChange,5,0.005914220150930898
findxxx,5,0.005914220150930898
fo,5,0.005914220150930898
height,5,0.005914220150930898
flood,5,0.005914220150930898
m,5,0.005914220150930898
isSolved,5,0.005914220150930898
next_string,5,0.005914220150930898
IsPrime,5,0.005914220150930898
isIn,5,0.005914220150930898
Dump,5,0.005914220150930898
determine,5,0.005914220150930898
t,5,0.005914220150930898
fans,5,0.005914220150930898
read_row,4,0.004731376120744719
build_max_heap,4,0.004731376120744719
isPali,4,0.004731376120744719
set_error,4,0.004731376120744719
printar,4,0.004731376120744719
bot_trust,4,0.004731376120744719
problem_b,4,0.004731376120744719
get_file_length,4,0.004731376120744719
myComp,4,0.004731376120744719
skip_space,4,0.004731376120744719
num_pairs,4,0.004731376120744719
switches,4,0.004731376120744719
e,4,0.004731376120744719
putDigits,4,0.004731376120744719
count_unique,4,0.004731376120744719
Calc,4,0.004731376120744719
check_happy,4,0.004731376120744719
clearlist,4,0.004731376120744719
load_test_data,4,0.004731376120744719
problem_c,4,0.004731376120744719
problem_a,4,0.004731376120744719
docall,4,0.004731376120744719
witness,4,0.004731376120744719
GetLen,4,0.004731376120744719
seen_all,4,0.004731376120744719
init_board,4,0.004731376120744719
check_diags,4,0.004731376120744719
ascii_convertion,4,0.004731376120744719
split_number,4,0.004731376120744719
xorsum,4,0.004731376120744719
populate_array,4,0.004731376120744719
get_base,4,0.004731376120744719
get_column,4,0.004731376120744719
last,4,0.004731376120744719
clear_array,4,0.004731376120744719
check_combine,4,0.004731376120744719
rowmatch,4,0.004731376120744719
opt,4,0.004731376120744719
pan,4,0.004731376120744719
getDataFromLine,4,0.004731376120744719
greedy,4,0.004731376120744719
geti,4,0.004731376120744719
findSink,4,0.004731376120744719
getMinTime,4,0.004731376120744719
seenAll,4,0.004731376120744719
readboard,4,0.004731376120744719
putoutput,4,0.004731376120744719
BubbleSort,4,0.004731376120744719
applylogic,4,0.004731376120744719
checkpattern,4,0.004731376120744719
getLastTidyNumber,4,0.004731376120744719
findFlips,4,0.004731376120744719
check_end,4,0.004731376120744719
case3,4,0.004731376120744719
case1,4,0.004731376120744719
getWeight,4,0.004731376120744719
isCompleted,4,0.004731376120744719
LOOP,4,0.004731376120744719
time_req,4,0.004731376120744719
getMinimalChanges,4,0.004731376120744719
Palindrome,4,0.004731376120744719
case2,4,0.004731376120744719
oWon,4,0.004731376120744719
xWon,4,0.004731376120744719
putoutputlast,4,0.004731376120744719
hasWon,4,0.004731376120744719
isWin,4,0.004731376120744719
Resolve,4,0.004731376120744719
find1,4,0.004731376120744719
put_on_robe_and_wizard_hat,4,0.004731376120744719
getDouble,4,0.004731376120744719
printstr,4,0.004731376120744719
moveRobot,4,0.004731376120744719
issorted,4,0.004731376120744719
last_word,4,0.004731376120744719
getIntFromInput,4,0.004731376120744719
friends,4,0.004731376120744719
palinList,4,0.004731376120744719
surprise,4,0.004731376120744719
XOR,4,0.004731376120744719
getValues,4,0.004731376120744719
trie_delete,4,0.004731376120744719
idx,4,0.004731376120744719
SolutionPerCase,4,0.004731376120744719
colcheck,4,0.004731376120744719
is_winner,4,0.004731376120744719
is_filled,4,0.004731376120744719
IsEqual,4,0.004731376120744719
check_for_win,4,0.004731376120744719
test1,4,0.004731376120744719
min1,4,0.004731376120744719
counting_aux,4,0.004731376120744719
checka,4,0.004731376120744719
clearboard,4,0.004731376120744719
check_victory,4,0.004731376120744719
sortstrarr,4,0.004731376120744719
findDigits,4,0.004731376120744719
input_board,4,0.004731376120744719
bot,4,0.004731376120744719
clear_board,4,0.004731376120744719
get_board,4,0.004731376120744719
_get_result,4,0.004731376120744719
ff,4,0.004731376120744719
finder,4,0.004731376120744719
checkH,4,0.004731376120744719
checkV,4,0.004731376120744719
output_case_num,4,0.004731376120744719
is_palyn,4,0.004731376120744719
schedule,4,0.004731376120744719
bin_to_int,4,0.004731376120744719
all_seen,4,0.004731376120744719
getInpD,4,0.004731376120744719
skip_whitespace,4,0.004731376120744719
buscar,4,0.004731376120744719
lastTidyNumber,4,0.004731376120744719
getInpF,4,0.004731376120744719
soLveInput,4,0.004731376120744719
Water,4,0.004731376120744719
index_of,4,0.004731376120744719
intComp,4,0.004731376120744719
print_stack,4,0.004731376120744719
wins,4,0.004731376120744719
unionConnect,4,0.004731376120744719
unionGet,4,0.004731376120744719
Limpia,4,0.004731376120744719
standingOvation,4,0.004731376120744719
findStatus,4,0.004731376120744719
checkdig,4,0.004731376120744719
compareAndCheck,4,0.004731376120744719
parse_case_num_limit,4,0.004731376120744719
get_square,4,0.004731376120744719
unionInit,4,0.004731376120744719
ncheck,4,0.004731376120744719
chkrow,4,0.004731376120744719
isSink,4,0.004731376120744719
ust,4,0.004731376120744719
dump_matrix,4,0.004731376120744719
clear_matrix,4,0.004731376120744719
countFlip,4,0.004731376120744719
d,4,0.004731376120744719
water,4,0.004731376120744719
printMessage,4,0.004731376120744719
find_tidy,4,0.004731376120744719
calculate_time,4,0.004731376120744719
thread_job,4,0.004731376120744719
thread_manager,4,0.004731376120744719
compare_double,4,0.004731376120744719
compi,4,0.004731376120744719
checkdigits,4,0.004731376120744719
checkPalindrome,4,0.004731376120744719
countsheep,4,0.004731376120744719
calc_basin,4,0.004731376120744719
program,4,0.004731376120744719
next_token,4,0.004731376120744719
minutes,4,0.004731376120744719
exp,4,0.004731376120744719
vert,4,0.004731376120744719
